"attachments/0/__typename","attachments/0/blurred_image/uri","attachments/0/cix_screen","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/ocrText","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=1973127416765753&reply_comment_id=1333636064388891",,"2025-06-01T05:41:50.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzEzMzM2MzYwNjQzODg4OTE=","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTMzMzYzNjA2NDM4ODg5MQ==","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","8","107876602221021","true","User","pfbid02fxUdypFbZBrfjH1FLkN8VXZcXWpZkABjC7snAkMYqxMnUKNaEEXS6gd53ngJgSUAl","ChoAh Yo","ChoAh","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTk3MzEyNzQxNjc2NTc1Mw==","User","FEMALE","pfbid02fxUdypFbZBrfjH1FLkN8VXZcXWpZkABjC7snAkMYqxMnUKNaEEXS6gd53ngJgSUAl","ChoAh Yo","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTk3MzEyNzQxNjc2NTc1Mw==","Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid032vK7Jt5RFqvg6TgkrCoGRXHsjLUxPuQPrH6jfRqqiKq15SsXHbwnsnU2CLHioLibl","Darci Ella","https://scontent.fjpa6-1.fna.fbcdn.net/v/t39.30808-1/503253832_122119653158840310_8299756707180476632_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-mmWnE9i5_0Q7kNvwHBI_-T&_nc_oc=AdkNcHc86TsUT0G9hBGj9_m0zA-x9iF5XGuzI_5sIyHuBjLkIY_R26qam5q2PfTmk3I&_nc_zt=24&_nc_ht=scontent.fjpa6-1.fna&_nc_gid=pmm-5aMTQT81piayP1GLFg&oh=00_AfPGgVf_sfrXgS7vXpKhW44VldWf0Uzn_c7v8VvEyEgsUA&oe=684B7098","https://www.facebook.com/darci.ella.2025","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTk3MzEyNzQxNjc2NTc1Mw==","ChoAh Yo puh-lease he has abs yk","1"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=1973127416765753&reply_comment_id=982037877338305",,"2025-06-04T22:31:00.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1Xzk4MjAzNzg3NzMzODMwNQ==","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfOTgyMDM3ODc3MzM4MzA1","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true","User","pfbid02fxUdypFbZBrfjH1FLkN8VXZcXWpZkABjC7snAkMYqxMnUKNaEEXS6gd53ngJgSUAl","ChoAh Yo","ChoAh","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTk3MzEyNzQxNjc2NTc1Mw==","User","FEMALE","pfbid02fxUdypFbZBrfjH1FLkN8VXZcXWpZkABjC7snAkMYqxMnUKNaEEXS6gd53ngJgSUAl","ChoAh Yo","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTk3MzEyNzQxNjc2NTc1Mw==","Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid02SFLsEufXZ8W6ZugWt9cyCiKynv5LqAuEXoi1ZSMsWGqDNTFYP57p6Ku4KeaMSGpl","Sohel Khan","https://scontent.fjpa6-1.fna.fbcdn.net/v/t39.30808-1/468982826_122126821790428508_6278761231769485112_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9fk-RKDUFfAQ7kNvwFJjVWU&_nc_oc=Adljr7nddeIirJRZWKZS6MvA99uuuLW2A7QWTPrBZdwQ90PRWmwasYbTIzuNPFgQ91Q&_nc_zt=24&_nc_ht=scontent.fjpa6-1.fna&_nc_gid=pmm-5aMTQT81piayP1GLFg&oh=00_AfMqPx2k9bAm8fTOuwfGZWni99DbWLwr-oDj-fuXh29Mfw&oe=684B60F5","https://www.facebook.com/people/Sohel-Khan/pfbid02SFLsEufXZ8W6ZugWt9cyCiKynv5LqAuEXoi1ZSMsWGqDNTFYP57p6Ku4KeaMSGpl/","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTk3MzEyNzQxNjc2NTc1Mw==","ChoAh Yo https://youtu.be/OwzfdGm-87k?si=XermYyrYRu9QlP2x","1"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=742541261529340",,"2025-06-01T04:44:34.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1Xzc0MjU0MTI2MTUyOTM0MA==","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfNzQyNTQxMjYxNTI5MzQw","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","3","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid0pUysMUxAom53PR7M5oZsgHozd8G5ouB1qgz7YmswSHDTnvzj7hcZBgT5GzUG5XXSl","Shinz Le Snairu","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/503312660_1807052893207985_312967375953126101_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=1iej2OrVQIIQ7kNvwHqC8Bg&_nc_oc=Adkx5cdynNQHR1PsQVt6Drb12pnptLfocMthTNSKGqlRO8odXR9ouiOpICslBey1Pms&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfPnTX_D5Vpy8FBoI94p7iFJLAtI4RPkijKRQ1FKMoBghQ&oe=684B87E0",,,"Beach multibanner soon","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=29890589843888750",,"2025-06-01T13:27:59.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzI5ODkwNTg5ODQzODg4NzUw","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMjk4OTA1ODk4NDM4ODg3NTA=","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid02bVRvXrP5dJacrPomRMq4UcgnK23KkdJAtxacC6oUrVcFKB9ChKCWg7Nv5eRLkdail","Trong Duy Nguyễn","https://scontent-gru1-1.xx.fbcdn.net/v/t39.30808-1/498589940_1091393636209383_2012822947559478846_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ulyGtY-1XjQQ7kNvwFkDHMN&_nc_oc=AdlDHEuBor2BQMhvUIppW02Hfckb3F8w1Ew2rOxfsf2IdRgey9QxtL0gW2k2O8sjPyM&_nc_zt=24&_nc_ht=scontent-gru1-1.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfM3FXndkbVDV0lrbRvvSHA4Yoi9SE43Pf9N2CzaytdrEA&oe=684B7F4A","https://www.facebook.com/nguyen.trongduy.735",,"W-why do they have abs?","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=1414117340008113",,"2025-06-08T13:27:57.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzE0MTQxMTczNDAwMDgxMTM=","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTQxNDExNzM0MDAwODExMw==","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid0kuowcFroXmhvJe7zVjKKk3CVY8jKqAuPRi2PC7h2vedwgnYU3qYm6e5WyLeg9s3Ml","Ziyana Shekhawat","https://scontent-gru1-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=4-uERIjOoYAQ7kNvwEhjMCX&_nc_oc=AdnElm3FvftrVeVMh5hTpcG8cTsf8TgF5sCE7R29rpmO_OISBTUldSEdWA6IvuJxmAI&_nc_zt=24&_nc_ht=scontent-gru1-1.xx&oh=00_AfMAw_N4Pny-t-vrZfEL3f_Ru6ZhF8aE7M0yztIsEQojxg&oe=686D14FA","https://www.facebook.com/people/Ziyana-Shekhawat/pfbid0kuowcFroXmhvJe7zVjKKk3CVY8jKqAuPRi2PC7h2vedwgnYU3qYm6e5WyLeg9s3Ml/",,"Can anyone tell me how to run the chibi code in Android after downloading it from official website ??  Please","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=736963718793759","1","2025-06-01T04:39:52.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzczNjk2MzcxODc5Mzc1OQ==","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfNzM2OTYzNzE4NzkzNzU5","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","30","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid0zag7LPbVem1cVYbXAdc2xxUxYhsnANddkdQZPaRapJD45eT4xkJcWugxgQWXzPYyl","Charlotte Rail","https://scontent-gru1-2.xx.fbcdn.net/v/t39.30808-1/472803394_2350727958607647_2962433309168069929_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ro2cQv5JKcQQ7kNvwElujGp&_nc_oc=AdnQhpr1830DWrD1nYArSthAeO85OYWGIbzc-TKv6hNEjoCpeHVbvG0VHklL4lYQTrg&_nc_zt=24&_nc_ht=scontent-gru1-2.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfOoWMzaP3v2YHIiRKpnbfVJvh70Y7zEe4dpjXmqKPdYhw&oe=684B8236","https://www.facebook.com/people/Charlotte-Rail/pfbid0zag7LPbVem1cVYbXAdc2xxUxYhsnANddkdQZPaRapJD45eT4xkJcWugxgQWXzPYyl/",,"The chibis having abs is making me laugh WAY too hard😭","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=30122317834048170",,"2025-06-01T05:00:46.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzMwMTIyMzE3ODM0MDQ4MTcw","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMzAxMjIzMTc4MzQwNDgxNzA=","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid0rRFSK4Tb1XUZTFwf9k7ViRTiauMx8uxBbDVi1FrhgiaXwLmGoTbhhs7vpJkvquNbl","Jessica Villafuerte","https://scontent-gru2-2.xx.fbcdn.net/v/t39.30808-1/420648283_1630611227690385_5398926592154801595_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=1e2YudYEFHgQ7kNvwGdLMwm&_nc_oc=AdmRSp1MXUCXCJ3SZn3x96MUXA2a1LnpGSTGqDz9erA1zxfVry0Zs2SdWtelkECzV_U&_nc_zt=24&_nc_ht=scontent-gru2-2.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfP-RLMsEShkcrl66OU4PM84D0CcBNHIHgibJhg-xdCYfw&oe=684B7D54","https://www.facebook.com/jessica.villafuerte.756",,"Cute","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=1444954103528899",,"2025-06-01T04:51:50.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzE0NDQ5NTQxMDM1Mjg4OTk=","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTQ0NDk1NDEwMzUyODg5OQ==","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid0213S1ZH9NwgnPgzzQVRF1LF35rELtLSDQpzitdStWkatommXU7WXZZxVmtHqaib7wl","Angel Chong","https://scontent-gru1-2.xx.fbcdn.net/v/t39.30808-1/472309552_28427852506798162_383739671373259057_n.jpg?stp=c562.517.681.682a_cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=boy2SyEc1_4Q7kNvwGTouEI&_nc_oc=AdkuTUWt8m-awor3qlyRN0DRO_bq_RSP4VDSlOBFLIDWvknKKXKDdQ9aa0VGdqkpYes&_nc_zt=24&_nc_ht=scontent-gru1-2.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfOgC7X-lrzbkmaTwQNPggfhfH26S6Lwv9rDs8GMf-gM7A&oe=684B69D2",,,"so when are you giving us a discount for the towel skins","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=1452191309559881",,"2025-06-02T14:29:33.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzE0NTIxOTEzMDk1NTk4ODE=","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTQ1MjE5MTMwOTU1OTg4MQ==","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid02N4Ks3FjzUWKEyqw264u3bLkL3EaVMDkXspKDkdSTuF5PQw4zhVCu6j1mUBLsgE4Bl","Wanwan II","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/487745639_690069610205146_7829293186786530021_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=dGumxRZsmXwQ7kNvwGF9JQT&_nc_oc=AdkT4NwBu7GDoJhVGcamFu3ZLJvk_M7_9BY0RfxBIKeYSmKxA61VuxY2QPO5NrnLZ7M&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfN1_-60mvUjzmgXLkXhAujVGvQ6DLpjM7Zg1LoKRedbqw&oe=684B5E83","https://www.facebook.com/people/Wanwan-II/pfbid02N4Ks3FjzUWKEyqw264u3bLkL3EaVMDkXspKDkdSTuF5PQw4zhVCu6j1mUBLsgE4Bl/",,"How to use it? That can't work on my phone","0"
,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl?comment_id=1074150111434239",,"2025-06-01T06:47:30.000Z","681577808186985","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","ZmVlZGJhY2s6NjgxNTc3ODA4MTg2OTg1XzEwNzQxNTAxMTE0MzQyMzk=","Y29tbWVudDo2ODE1Nzc4MDgxODY5ODVfMTA3NDE1MDExMTQzNDIzOQ==","https://www.facebook.com/LoveandDeepspaceEN/posts/pfbid02ChvqLxiFbiXauQHA71Euu8fsCesaFJ9Mpd1j6DM4oHLFdaj2zUmTP5DAwgP6WAhl","0","107876602221021","true",,,,,,,,,,,"Love and Deepspace | Bubble Party Chibi MMD Models
\ Bubble Party 🚿 START！/
The new towel series of chibi MMD models is now available on the official website!

Scrub-a-dub to the left, scrub-a-dub to the right—Shalalala, shalalala⸝⸝> ⌑ < ⸝⸝
↓ Join the mini version of him and dance your heart out ♪

🚿 Create more adorable moments with him now!
How to Download:
1. Go to the Love and Deepspace website: https://loveanddeepspace.infoldgames.com/en-EN/home
2. Go to [Gallery]
3. Go to [MMD Models] - [Download Now]
4. Choose the MMD Model you need and download

💫Note:
The copyright of the MMD models is owned by Infold Games. Please follow the instructions in the MMD Model Notice when using it.

#LoveandDeepspace","pfbid027mCinbo2J4tK3FR8XK4j3e3sMaRqQ7o8vuL9avkQnBCDDmBeBrRx4q6Jg8Zv6mvil","Tamago Panpan","https://scontent-gru2-2.xx.fbcdn.net/v/t39.30808-1/499711596_1222266146276229_6353098142885828426_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=xJfi9m7k-u8Q7kNvwG1BGzR&_nc_oc=AdlmVipLkaB1aPh1PmX-FuwKttvIdB8n3eqZEocy1EygtPpNo5kE5M_KdDd-4_pAYy8&_nc_zt=24&_nc_ht=scontent-gru2-2.xx&_nc_gid=9Xnbo0fciP67gNkN_yyqMA&oh=00_AfPEdKUEyOHFfhqHwwXIPH7QxN2YcAiI7nKgNCOTzLxyzA&oe=684B78D1","https://www.facebook.com/oni.panpan",,"Where can I find the gallery?","0"
