"attachments/0/__module_component_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__module_operation_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__typename","attachments/0/animated_image","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/blurred_image/uri","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/cix_screen","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/dash_prefetch_experimental/0","attachments/0/drm_info","attachments/0/fallbackImage/height","attachments/0/fallbackImage/uri","attachments/0/fallbackImage/width","attachments/0/fbls_tier","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/min_quality_preference","attachments/0/ocrText","attachments/0/p2p_settings","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail","attachments/0/preferred_thumbnail/id","attachments/0/preferred_thumbnail/image/uri","attachments/0/preferred_thumbnail/image_preview_payload","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sticker_image","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","attachments/0/unsupported_browser_message","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"Photo",,,,,,,,,,,"https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-6/488530214_3607968599500476_6800818962426206_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=e89w6pIsoVAQ7kNvwEaU034&_nc_oc=Adl-QSjcEtLSDpAzc-uPDXtiDWOVt3v7bqDNUBfwFpbGvdozVDeRZEIQ0di5bF9qFJg&_nc_zt=23&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfMeDDm7VszMqZunx5CQ-tsi8MvZ8_OjMkQiFIzxLtepuw&oe=684B5D28",,,,,,,,,,,,,,,,,,,,,,,"3409193046044700","214","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-6/488530214_3607968599500476_6800818962426206_n.jpg?stp=dst-jpg_s235x350_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=e89w6pIsoVAQ7kNvwEaU034&_nc_oc=Adl-QSjcEtLSDpAzc-uPDXtiDWOVt3v7bqDNUBfwFpbGvdozVDeRZEIQ0di5bF9qFJg&_nc_zt=23&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfO5gCrjxf85xGQRGy0UxnPgz8DMOl_KNZtJx98abvmg0A&oe=684B5D28","235",,,,,,,,,,,,,,,"408","449",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=2539111849595293","7","2024-08-03T04:31:57.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzI1MzkxMTE4NDk1OTUyOTM=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMjUzOTExMTg0OTU5NTI5Mw==","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","754",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid0toHpjzocdVx7MekBHHZTNC7zoFGotfsrJZ1bxavDTvcsh3cpFu6o3WSAytEh6y6Fl","Shanah Peralta","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-1/489436960_3612898105674192_1444630687760062330_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Ragvyate6bwQ7kNvwF_qBov&_nc_oc=AdnTK2Y_61EObynQ2DMKMa8B2VjXnEDI9tMLwj1hJI4wbGrIiRbC24HwsvLloI2puL0&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfOsEGP8GCa6TfwwSenlTaGZosPG8MPz0rNRRVqm-hNigg&oe=684B6D43",,,"Oops I dropped the soap","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=792789119734323","17","2024-08-03T03:44:56.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzc5Mjc4OTExOTczNDMyMw==","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfNzkyNzg5MTE5NzM0MzIz","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","412",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid02S78LdknLdUQZmFFy6g1Kqu9yyWqc2FrsUVvCkUBxHksEdcdAzLCMkCPUW5bVYoBJl","Rain Park","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-1/495176664_1105749781603759_6247847354500377887_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=n2zAKsciv8YQ7kNvwHkvTf_&_nc_oc=AdnPIQ6sofkE0IjZ9rn1LuIAOoDXAkx6izysc8Eu_hKiYwD0dxD1nXLz1ulMvcRusbA&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfO9AiG6B4pP5mjIT5weAsh-jMKD6XnXFequ4EyyP3isKw&oe=684B7A44","https://www.facebook.com/rainney.park",,"No lube, no protection, all night all day from the kitchen floor to the dining table from the bed to church, from the front porch to the balcony, vertically, horizontally, quadratic exponential, logarithmic, while i gasp for air scream the lord's prayer, HE CAN TOP ME until I'm swollen, until I'm crying, until he's out of juice, until I cant walk, until I'm numb, until my throat hurts, until my cheeks are red, until the neighbours know his name, until my insides becomes outsides, until my hole remember the shape, until my jaws fall off, until my leg is useless, until my eyes are rolled back and it stays there, until my body does a backflip, until my whole body shakes, until the skin peels off, until my bones disconnect, until i pass out, until im paralyzed for the rest of my life, until all my eggs are fertilized, until all my holes are filled, until i cant breathe, until it gets longer than before, until he couldn't stand, until i die, until his tentacles dont come anymore, until my mouth cant eat, until i remember the length of it, until the end of time, until he dont have it anymore, until his hole remembers the size and girth, until it reaches my stomach, until hes grunting and growling, until he has to regenerate it, until the whole world hears . I'm gonna get him pregnant ten times over breeding him all day all night no protection just me and him all over the house on the floor on the couch on the bed in the shower on the rooftops even god couldn't pull me out of him.","0"
,,"Photo",,,,,,,,,,,"https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-6/485139824_694705642887092_1536874307139246321_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=oVr-7urUjVIQ7kNvwGJg93E&_nc_oc=AdlKODMQFq_a3OCXPS2DTVbv3v8QVdBwtw6uB2WSfZANxWgc1en8MexcgENbi_Z1UiQ&_nc_zt=23&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfNsMZlNlSG-RRNDXDP_CgE9sq_Gc0_v5S-lVAKinyMmhQ&oe=684B7D9F",,,,,,,,,,,,,,,,,,,,,,,"535276048830053","213","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-6/485139824_694705642887092_1536874307139246321_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=oVr-7urUjVIQ7kNvwGJg93E&_nc_oc=AdlKODMQFq_a3OCXPS2DTVbv3v8QVdBwtw6uB2WSfZANxWgc1en8MexcgENbi_Z1UiQ&_nc_zt=23&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfNssR5ZLp2vw404ZEeWzk3o9TIJA9ehYdprRSTUTDOR0g&oe=684B7D9F","235",,,,,,,,,,,,,,,"213","235",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=524599976663178","1","2024-08-03T03:47:27.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzUyNDU5OTk3NjY2MzE3OA==","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfNTI0NTk5OTc2NjYzMTc4","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","217",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid02GxhDndg5P31oahtt4Gt7txyEV9u22dBNYmPc1mj57R6ATvzTHFGrZZvJyB1txQ5tl","Daniella Padilla","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-1/491039306_716599737364349_3625048605816666860_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=2tpgzW6YzmkQ7kNvwFX0GhY&_nc_oc=Adn1S1tVnxNZo5lUVjvKyFgYvVO7xkjzoExrFwzZtbDVKwZbS7k8lihq25JyvVHeV7g&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfPyagwp-fJP0oIuEBy1brc4D_ddc4ACDUN46uMIKuZsSw&oe=684B5784","https://www.facebook.com/dnll.sy",,"calm down sir....","0"
,,"Photo",,,,,,,,,,,"https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-6/486661338_3897869447096504_6245868917987945508_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=MP6LKJZiQ44Q7kNvwGjMVaY&_nc_oc=AdnzZQLdTJt782Cmx6Ko8lzssO25Ph4lnRlu9sGJ05R3Kr8bGCFljdjSKHOS1TjqrJE&_nc_zt=23&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfMOr_PL0b0SfFVuWZ1HCgYIeS_9pCG3jyB00RqR_3fjng&oe=684B782E",,,,,,,,,,,,,,,,,,,,,,,"3698526810364103","225","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-6/486661338_3897869447096504_6245868917987945508_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=MP6LKJZiQ44Q7kNvwGjMVaY&_nc_oc=AdnzZQLdTJt782Cmx6Ko8lzssO25Ph4lnRlu9sGJ05R3Kr8bGCFljdjSKHOS1TjqrJE&_nc_zt=23&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfOypEom5fX5Mgo8W91PD7STPK1NF-4tcr9TzW6EyrUEpg&oe=684B782E","225",,,,,,,,,,,,,,,"736","736",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=1025074569275413",,"2024-08-03T03:46:22.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzEwMjUwNzQ1NjkyNzU0MTM=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMTAyNTA3NDU2OTI3NTQxMw==","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","187",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid027KkrbNwXz6nGE1iUPnnbnYoirFYPbM4TwfgDcZqcZKhgkLTqx2eJW2QzKbXXRYpPl","Lixie Helena Duran","https://scontent.fphl1-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=4-uERIjOoYAQ7kNvwFVmwVe&_nc_oc=AdlLXxdb7avBN3MUT1H5mFM-wWXHGiNEQvRZ8n2B1u2kAd2qKdQw-L-qg6H8qi1UDnk&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&oh=00_AfOrnk9shCmdxZd1SXwWegZsrDoSEL_LXIZKNHVAQnMZdw&oe=686D14FA","https://www.facebook.com/lh.bg.duran",,"AHHHHHHH DON'T LOOK AT ME LIKE THAT","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=843506537716270","10","2024-08-03T03:49:21.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzg0MzUwNjUzNzcxNjI3MA==","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfODQzNTA2NTM3NzE2Mjcw","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","232",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid0A327sD24RudAhFXhmSm4hnN5Syya9wQjuVE9BczwU91CdJfGqQa4AxbEc6dL1mCZl","Abad Isabella","https://scontent.fphl1-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=4-uERIjOoYAQ7kNvwFVmwVe&_nc_oc=AdlLXxdb7avBN3MUT1H5mFM-wWXHGiNEQvRZ8n2B1u2kAd2qKdQw-L-qg6H8qi1UDnk&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&oh=00_AfOrnk9shCmdxZd1SXwWegZsrDoSEL_LXIZKNHVAQnMZdw&oe=686D14FA",,,"I think it's 7 inches, slightly curved, 1 and a half inch circumference with pinkish white top, cherry body, has many veiny roots, and pinkish mushroom capped w/ amazon lush dark deep forest at the base. Kakayanin kahit dumugo","0"
,,"GenericAttachmentMedia",,"407","https://external.fphl1-1.fna.fbcdn.net/emg1/v/t13/16679458105056870325?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2FHxMhuDg7O4pKOhhcRC%2Fgiphy.gif%3Fcid%3D120c0147kz19rqg5oy79pox0ipczhbz56nowzp4p02vj8gql%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-gif_fr_q75&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&_nc_oc=Adkv-u3U6Z_UJTdWNFhtlC3G9ReVEbvs8j7_qXUSdEdr3RRDWIGE5D7wJoQ3aK__URc&ccb=13-1&oh=06_Q3-zAShyz-oWB7LnooNAVh0zzJ_h-QELyreaOOSperSvYRtd&oe=6847827F&_nc_sid=9e3c15","500","GIPHY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1535202333744392","322","https://external.fphl1-1.fna.fbcdn.net/emg1/v/t13/2747916265611786387?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2FHxMhuDg7O4pKOhhcRC%2Fgiphy.gif%3Fcid%3D120c0147kxjb9lxja5c1u1toni9c6kzuhsskiwrph6tdby08%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s396x322_tt6&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&_nc_oc=Adkx1VVFVSNiiQyW_1i7749vqS2EjnWCUCjioVXFLcsezfhQAgkKHovXOatmFspGUt4&ccb=13-1&oh=06_Q3-zAbAG92ueOWXkiWAlFGKrLlbyjYT4-ErA9C-SSTjxeydR&oe=684779E1&_nc_sid=c97757","395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image","https://external.fphl1-1.fna.fbcdn.net/emg1/v/t13/16679458105056870325?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2FHxMhuDg7O4pKOhhcRC%2Fgiphy.gif%3Fcid%3D120c0147kz19rqg5oy79pox0ipczhbz56nowzp4p02vj8gql%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-gif_fr_q75&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&_nc_oc=Adkv-u3U6Z_UJTdWNFhtlC3G9ReVEbvs8j7_qXUSdEdr3RRDWIGE5D7wJoQ3aK__URc&ccb=13-1&oh=06_Q3-zAShyz-oWB7LnooNAVh0zzJ_h-QELyreaOOSperSvYRtd&oe=6847827F&_nc_sid=9e3c15",,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=1181296769862450","2","2024-08-03T03:51:37.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzExODEyOTY3Njk4NjI0NTA=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMTE4MTI5Njc2OTg2MjQ1MA==","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","149",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","100017639205248","Sarah Elisha Smythe","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-1/495000382_1724946041436686_5397179269519377087_n.jpg?stp=c0.33.1161.1161a_cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_ohc=kmGNBbg6gsAQ7kNvwGHvIE4&_nc_oc=AdmpreIAE8mvfgpMAePN9mZbN-Jql05t8z99ku_iWzK32YAtHYiGz1y0i0REFxVMF8o&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfPS_LV3g34C99iJc2gsCLlo1VQHbl-_sOE2hYmHmuNRrg&oe=684B7317","https://www.facebook.com/s.smythewriter",,"Sylus girls after watching this","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=1142719410362460","4","2024-08-03T04:01:36.000Z","454993647512070","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzExNDI3MTk0MTAzNjI0NjA=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMTE0MjcxOTQxMDM2MjQ2MA==","https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/","78",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid02QKhs7q3mU2f7A7c3zu4xdbDbPbyx9idWeukqrxaqxqTfWQ1znQtcMK3QkNSuN2J9l","Rehannah Alam","https://scontent.fphl1-1.fna.fbcdn.net/v/t39.30808-1/415309447_10168447101205125_8091341193766218963_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=6DKurmhJw5MQ7kNvwFrKiEb&_nc_oc=AdlWSvgOzqr7U2v-H01da51wKOp_Fy7dFFX4PXu32AWZ65hJWuIQ1jsKcK_Zu4aZkvw&_nc_zt=24&_nc_ht=scontent.fphl1-1.fna&_nc_gid=lkY1Ip6TusZfV2uidrCjTg&oh=00_AfOxc2B1tObkOlJ1ZWBoFLlhFbpJo_7yOFf-TXYdyNvmSA&oe=684B7EC1",,,"Can we get the 18+ version already 🤣🤣❤️","0"
