"attachments/0/__module_component_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__module_operation_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__typename","attachments/0/animated_image","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/blurred_image/uri","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/cix_screen","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/dash_prefetch_experimental/0","attachments/0/drm_info","attachments/0/fallbackImage/height","attachments/0/fallbackImage/uri","attachments/0/fallbackImage/width","attachments/0/fbls_tier","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/min_quality_preference","attachments/0/ocrText","attachments/0/p2p_settings","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail","attachments/0/preferred_thumbnail/id","attachments/0/preferred_thumbnail/image/uri","attachments/0/preferred_thumbnail/image_preview_payload","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sticker_image","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","attachments/0/unsupported_browser_message","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"Photo",,,,,,,,,,,"https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-6/488530214_3607968599500476_6800818962426206_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=e89w6pIsoVAQ7kNvwEPVbZu&_nc_oc=AdlWjrQ0wYGOm9Eb3YGN0ndc9UVKM4zJ0Hgc5oI5I2b6fI211A8zfoETaeezzCw2IPg&_nc_zt=23&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfNGHQxQINnuw0do0T3hkwbUwpZvnDWJHgz43EzqeiKTew&oe=684B5D28",,,,,,,,,,,,,,,,,,,,,,,"3409193046044700","214","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-6/488530214_3607968599500476_6800818962426206_n.jpg?stp=dst-jpg_s235x350_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=e89w6pIsoVAQ7kNvwEPVbZu&_nc_oc=AdlWjrQ0wYGOm9Eb3YGN0ndc9UVKM4zJ0Hgc5oI5I2b6fI211A8zfoETaeezzCw2IPg&_nc_zt=23&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfPreKzW4T0djzavQgg1elZlwrUqi2vK7poPRVD90lHXPw&oe=684B5D28","235",,,,,,,,,,,,,,,"408","449",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=2539111849595293","7","2024-08-03T04:31:57.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzI1MzkxMTE4NDk1OTUyOTM=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMjUzOTExMTg0OTU5NTI5Mw==","https://www.facebook.com/watch/?v=808001911322146","754",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid0toHpjzocdVx7MekBHHZTNC7zoFGotfsrJZ1bxavDTvcsh3cpFu6o3WSAytEh6y6Fl","Shanah Peralta","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-1/489436960_3612898105674192_1444630687760062330_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Ragvyate6bwQ7kNvwEF4MRF&_nc_oc=Adl-Tu5QOSwTBO1JEDMS_4bwrl9G_XcazosHRf9hGnO6hCj9UezmAcURhzKRI_bpRAw&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfPcFh7y_xpVVjWr4ChsuRSD9d2Ro9nztYclk-yhVzLZfQ&oe=684B6D43",,,"Oops I dropped the soap","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=792789119734323","17","2024-08-03T03:44:56.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzc5Mjc4OTExOTczNDMyMw==","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfNzkyNzg5MTE5NzM0MzIz","https://www.facebook.com/watch/?v=808001911322146","412",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid02S78LdknLdUQZmFFy6g1Kqu9yyWqc2FrsUVvCkUBxHksEdcdAzLCMkCPUW5bVYoBJl","Rain Park","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-1/495176664_1105749781603759_6247847354500377887_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=n2zAKsciv8YQ7kNvwEnkxdk&_nc_oc=AdmI6-2jWB0n77Mdc8z6TG3qd9UvALzAJsw41rCPt3jglcDgHmepj2fN0v6jm_jYaKY&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfM4TT2nLNEtRxuhF9TV8NONOuqMB1CVkDoWsSYUM_2rtA&oe=684B7A44","https://www.facebook.com/rainney.park",,"No lube, no protection, all night all day from the kitchen floor to the dining table from the bed to church, from the front porch to the balcony, vertically, horizontally, quadratic exponential, logarithmic, while i gasp for air scream the lord's prayer, HE CAN TOP ME until I'm swollen, until I'm crying, until he's out of juice, until I cant walk, until I'm numb, until my throat hurts, until my cheeks are red, until the neighbours know his name, until my insides becomes outsides, until my hole remember the shape, until my jaws fall off, until my leg is useless, until my eyes are rolled back and it stays there, until my body does a backflip, until my whole body shakes, until the skin peels off, until my bones disconnect, until i pass out, until im paralyzed for the rest of my life, until all my eggs are fertilized, until all my holes are filled, until i cant breathe, until it gets longer than before, until he couldn't stand, until i die, until his tentacles dont come anymore, until my mouth cant eat, until i remember the length of it, until the end of time, until he dont have it anymore, until his hole remembers the size and girth, until it reaches my stomach, until hes grunting and growling, until he has to regenerate it, until the whole world hears . I'm gonna get him pregnant ten times over breeding him all day all night no protection just me and him all over the house on the floor on the couch on the bed in the shower on the rooftops even god couldn't pull me out of him.","0"
,,"Photo",,,,,,,,,,,"https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-6/485139824_694705642887092_1536874307139246321_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=oVr-7urUjVIQ7kNvwGXnvPD&_nc_oc=AdkjWDU1yOxaFiBFyBhH56iRRSBswjbvyMpMlbY5Jag_5xbTFCLCEZ3-v7uENHVGoKY&_nc_zt=23&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfNh_wrXx9_tgQdj5yfDq_Y9yJQBM2Fv8A9i_KfpMrBrzQ&oe=684B7D9F",,,,,,,,,,,,,,,,,,,,,,,"535276048830053","213","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-6/485139824_694705642887092_1536874307139246321_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=oVr-7urUjVIQ7kNvwGXnvPD&_nc_oc=AdkjWDU1yOxaFiBFyBhH56iRRSBswjbvyMpMlbY5Jag_5xbTFCLCEZ3-v7uENHVGoKY&_nc_zt=23&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfPTgBsC7k1h9oesYz2oR0Z4_vrTxNcUf1MaJJTINeshKw&oe=684B7D9F","235",,,,,,,,,,,,,,,"213","235",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=524599976663178","1","2024-08-03T03:47:27.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzUyNDU5OTk3NjY2MzE3OA==","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfNTI0NTk5OTc2NjYzMTc4","https://www.facebook.com/watch/?v=808001911322146","217",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid02GxhDndg5P31oahtt4Gt7txyEV9u22dBNYmPc1mj57R6ATvzTHFGrZZvJyB1txQ5tl","Daniella Padilla","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-1/491039306_716599737364349_3625048605816666860_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=2tpgzW6YzmkQ7kNvwFEwWr3&_nc_oc=AdlsP205w50MBLb8lbs7bv8KhDVZDzzxQrITqwiqgdhlKCIM70fdDFv0mB2Z22X0RCg&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfOKC-k1VCwpkNZxI7VzQPkT5DyUjjtN6T8DEAbnXl-T4w&oe=684B5784","https://www.facebook.com/dnll.sy",,"calm down sir....","0"
,,"Photo",,,,,,,,,,,"https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-6/486661338_3897869447096504_6245868917987945508_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=MP6LKJZiQ44Q7kNvwGpoThN&_nc_oc=AdmnuL3mXkvBmEL4n3kW7KSmy30ZuH-Cg59BW-brPKXBLTDrMa2pFqHFsOxA9hlZJEw&_nc_zt=23&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfOO3CySIzpc-IU3ddPbBHt8GryKmOBHpztI7QdBNWf_zg&oe=684B782E",,,,,,,,,,,,,,,,,,,,,,,"3698526810364103","225","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-6/486661338_3897869447096504_6245868917987945508_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=MP6LKJZiQ44Q7kNvwGpoThN&_nc_oc=AdmnuL3mXkvBmEL4n3kW7KSmy30ZuH-Cg59BW-brPKXBLTDrMa2pFqHFsOxA9hlZJEw&_nc_zt=23&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfMosiCjl3uZ6JlioCp9u7jSgvUK4rUMgF0QIst8syP7Ow&oe=684B782E","225",,,,,,,,,,,,,,,"736","736",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=1025074569275413",,"2024-08-03T03:46:22.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzEwMjUwNzQ1NjkyNzU0MTM=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMTAyNTA3NDU2OTI3NTQxMw==","https://www.facebook.com/watch/?v=808001911322146","187",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid027KkrbNwXz6nGE1iUPnnbnYoirFYPbM4TwfgDcZqcZKhgkLTqx2eJW2QzKbXXRYpPl","Lixie Helena Duran","https://scontent-zrh1-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=4-uERIjOoYAQ7kNvwFB4r6k&_nc_oc=AdnFYVrtQHg9H6EOhf1kQK3oOK8qQW1nPcYR-TDU9_Ko8sZ335xzSmOoenhA3tc5RtU&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&oh=00_AfOHYINLbfwIyb1tlLq6LeK6tRBC3QN-lpIpbnXPWHapBQ&oe=686D14FA","https://www.facebook.com/lh.bg.duran",,"AHHHHHHH DON'T LOOK AT ME LIKE THAT","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=843506537716270","10","2024-08-03T03:49:21.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzg0MzUwNjUzNzcxNjI3MA==","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfODQzNTA2NTM3NzE2Mjcw","https://www.facebook.com/watch/?v=808001911322146","232",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid0A327sD24RudAhFXhmSm4hnN5Syya9wQjuVE9BczwU91CdJfGqQa4AxbEc6dL1mCZl","Abad Isabella","https://scontent-zrh1-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=4-uERIjOoYAQ7kNvwFB4r6k&_nc_oc=AdnFYVrtQHg9H6EOhf1kQK3oOK8qQW1nPcYR-TDU9_Ko8sZ335xzSmOoenhA3tc5RtU&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&oh=00_AfOHYINLbfwIyb1tlLq6LeK6tRBC3QN-lpIpbnXPWHapBQ&oe=686D14FA",,,"I think it's 7 inches, slightly curved, 1 and a half inch circumference with pinkish white top, cherry body, has many veiny roots, and pinkish mushroom capped w/ amazon lush dark deep forest at the base. Kakayanin kahit dumugo","0"
,,"GenericAttachmentMedia",,"407","https://external-zrh1-1.xx.fbcdn.net/emg1/v/t13/16679458105056870325?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2FHxMhuDg7O4pKOhhcRC%2Fgiphy.gif%3Fcid%3D120c0147kz19rqg5oy79pox0ipczhbz56nowzp4p02vj8gql%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-gif_fr_q75&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&_nc_oc=Adkd0pt1eptVqqKhAoRB8099rbhhdNOrhf8_vwS3-__TpXZcJXZxSTInUKFreE_z1M0&ccb=13-1&oh=06_Q3-zARrrZ2p05uwwvyLX1Nmqq9m_25HO7aot1BLqOUcsnlYm&oe=6847827F&_nc_sid=9e3c15","500","GIPHY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1535202333744392","322","https://external-zrh1-1.xx.fbcdn.net/emg1/v/t13/2747916265611786387?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2FHxMhuDg7O4pKOhhcRC%2Fgiphy.gif%3Fcid%3D120c0147kxjb9lxja5c1u1toni9c6kzuhsskiwrph6tdby08%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s396x322_tt6&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&_nc_oc=AdmpxcdRLuas3Onm1OBPKX8xP-gePpcKBUmLJMdywj-Rq9eWGHW0I9ytN1f6WriI5b0&ccb=13-1&oh=06_Q3-zAcKXnbHHXmyNYebx29luOS46QxQSBJlKT351PNurx33z&oe=684779E1&_nc_sid=c97757","395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image","https://external-zrh1-1.xx.fbcdn.net/emg1/v/t13/16679458105056870325?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2FHxMhuDg7O4pKOhhcRC%2Fgiphy.gif%3Fcid%3D120c0147kz19rqg5oy79pox0ipczhbz56nowzp4p02vj8gql%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-gif_fr_q75&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&_nc_oc=Adkd0pt1eptVqqKhAoRB8099rbhhdNOrhf8_vwS3-__TpXZcJXZxSTInUKFreE_z1M0&ccb=13-1&oh=06_Q3-zARrrZ2p05uwwvyLX1Nmqq9m_25HO7aot1BLqOUcsnlYm&oe=6847827F&_nc_sid=9e3c15",,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=1181296769862450","2","2024-08-03T03:51:37.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzExODEyOTY3Njk4NjI0NTA=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMTE4MTI5Njc2OTg2MjQ1MA==","https://www.facebook.com/watch/?v=808001911322146","149",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","100017639205248","Sarah Elisha Smythe","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-1/495000382_1724946041436686_5397179269519377087_n.jpg?stp=c0.33.1161.1161a_cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_ohc=kmGNBbg6gsAQ7kNvwE8N0-8&_nc_oc=AdkJuPOiH21tRjR6nRqdSwuVXmkV8Lqi0V353WMT2PEa52ceDYqJfS6BLdD4BsXhTcA&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfP19Ty0cKteyR9DxPv_cSu_bCzbD__JISCYVowzxjpzjg&oe=684B7317","https://www.facebook.com/s.smythewriter",,"Sylus girls after watching this","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/808001911322146/?comment_id=1142719410362460","4","2024-08-03T04:01:36.000Z","454993647512070","https://www.facebook.com/watch/?v=808001911322146","ZmVlZGJhY2s6NDU0OTkzNjQ3NTEyMDcwXzExNDI3MTk0MTAzNjI0NjA=","Y29tbWVudDo0NTQ5OTM2NDc1MTIwNzBfMTE0MjcxOTQxMDM2MjQ2MA==","https://www.facebook.com/watch/?v=808001911322146","78",,,,,,,,,,,"Love and Deepspace | Lost Oasis· Showcase

""Don't tell me that's what you think I won't be able to endure?""

■ Download Now:...","pfbid02QKhs7q3mU2f7A7c3zu4xdbDbPbyx9idWeukqrxaqxqTfWQ1znQtcMK3QkNSuN2J9l","Rehannah Alam","https://scontent-zrh1-1.xx.fbcdn.net/v/t39.30808-1/415309447_10168447101205125_8091341193766218963_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=6DKurmhJw5MQ7kNvwF3uINz&_nc_oc=AdktTNPYBnLWpDdMU4CnYQqdxoMs2Ot7vWcBzrQba9YimxMnoldeMbiuCsme9HAHbKc&_nc_zt=24&_nc_ht=scontent-zrh1-1.xx&_nc_gid=hQo4-5mnfKm98ejOm32VlQ&oh=00_AfPNgGL8h_uNIW1zeqGk7v4zbUcwwdqNfY80zzNRn8zs0Q&oe=684B7EC1",,,"Can we get the 18+ version already 🤣🤣❤️","0"
