"attachments/0/__module_component_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__module_operation_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__typename","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/blurred_image/uri","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/cix_screen","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/drm_info","attachments/0/fallbackImage/height","attachments/0/fallbackImage/uri","attachments/0/fallbackImage/width","attachments/0/fbls_tier","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/min_quality_preference","attachments/0/ocrText","attachments/0/p2p_settings","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","attachments/0/unsupported_browser_message","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"Photo",,,,,,,,,,"https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/496605517_24175970755329063_1440978685125339445_n.jpg?stp=dst-jpg_fb30_s960x960_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=tFfJzWHMDMYQ7kNvwHMfH0X&_nc_oc=AdlAP7liiu-Df7MksJBvf5I8VGEYAU2995-bBF9p1UE-wpHzXbVMm1yxHRQuanNAag4&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfNjv61QNVpqu5r5Gr-Q2xxf7aERojxxc-ntQduyeurbzA&oe=684B5BA3",,,,,,,,,,,,,,,,,,,,,,"24175970745329064","147","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/496605517_24175970755329063_1440978685125339445_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=tFfJzWHMDMYQ7kNvwHMfH0X&_nc_oc=AdlAP7liiu-Df7MksJBvf5I8VGEYAU2995-bBF9p1UE-wpHzXbVMm1yxHRQuanNAag4&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfNMhOAYsGL2OxPE77gtELJ1u4YkRb6N9vmXvlQnjW-Nfw&oe=684B5BA3","261",,,,,,,,,,,,,,,"542","960",,"No photo description available.",,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=8381302778661656","3","2025-05-26T04:11:17.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzgzODEzMDI3Nzg2NjE2NTY=","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfODM4MTMwMjc3ODY2MTY1Ng==","https://www.facebook.com/watch/?v=1232001894999661","307",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid0CqdkJDTacUH6wWczamgkzoyFBDJ6GprPYVHXcRuYdyiKrURGTy6Zuf4nZc6xF7VBl","Noelia Morra","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/495300732_23988105044115636_8000698742122831830_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nlkrDhHEXg8Q7kNvwHUpQU8&_nc_oc=AdlPJ-SVLs_C_yq7n8XeR1SciodW32PQAoa5XzUbfPZU6BMwr6wDy8vi8D0oTvhmpTU&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfNoelo3Ps7axzySOBbjk-qHOWZB-a2d4RWX3k7GVGhdAQ&oe=684B8634","https://www.facebook.com/noelia.morra.1",,"They knew what they were doing with those two fingers....","0"
,,"Photo",,,,,,,,,,"https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/500238057_1782981332252640_6498444252718453029_n.jpg?stp=dst-jpg_fb30_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=IyFcmsEVmFgQ7kNvwFyuKri&_nc_oc=AdnNoiZQfKz96V4HZ1ZosMLwrGYols2FJtNmv79lZLPKd0NNsCrb4j4fTbqjS7WVjmU&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfM9idcPhQ7WeetTVQty6zNUw-UKcqN3v75TTJrQ74pkZw&oe=684B6DF5",,,,,,,,,,,,,,,,,,,,,,"1782981328919307","225","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/500238057_1782981332252640_6498444252718453029_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=IyFcmsEVmFgQ7kNvwFyuKri&_nc_oc=AdnNoiZQfKz96V4HZ1ZosMLwrGYols2FJtNmv79lZLPKd0NNsCrb4j4fTbqjS7WVjmU&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfNMuojuoPk_8Vjx791QYimplXe4Cp6i2xR4A0rE7t8eNA&oe=684B6DF5","226",,,,,,,,,,,,,,,"320","322",,"May be an image of 2 people and bangs",,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=1101963825008000",,"2025-05-26T04:26:43.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzExMDE5NjM4MjUwMDgwMDA=","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfMTEwMTk2MzgyNTAwODAwMA==","https://www.facebook.com/watch/?v=1232001894999661","172",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid0BEb29YRbe4upkt3gGqpVBkP1CP6ZhH4N4TMBqLgwvqbfr63dx13smecU8tWYf43al","Joy Chan","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/482022721_1726671054550335_5452143791066707885_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Z6kzUV7wa7UQ7kNvwFD1pH0&_nc_oc=AdkRSIHNB-OwFYhOa1k66HXfBbrBCLhekyG0Q1a_ByfZvCkqaj7TjW2ZrkaVS1Dnz_A&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfMdvuhX_nC6teTt-JoN8mFB4ZRo-ceo2Cr6-z0tqFPZdQ&oe=684B7AE9","https://www.facebook.com/Lebadesos.robejoy",,"AHHHHHHH!!!!!!! He's even more freaky when having a fever! 😭😭😭","0"
"CometUFICommentAnimatedImageAttachmentVideoRenderer.react","CometUFICommentAnimatedImageAttachmentVideoRenderer_media$normalization.graphql","Video","640","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/18102974608599517176?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2Fa8G1YbA8ykMAAAAd%2Fwink-maya-rudolph.gif&fb_obo=1&utld=tenor.co&stp=dst-gif_fr_q75&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&_nc_oc=AdmNp6LnNVek4Mav5zGWMkssRCRyyWDHAG7t1vp8t0VpvbWy-RED-HTj7FFmyTwDzgI&ccb=13-1&oh=06_Q3-zAf0ClWwXmaCB56KMJfcC5f3wGea2zBFRjoe1MW0EjuKR&oe=68476CA1&_nc_sid=4782a8","640","Tenor","GIF","UNKNOWN",,"en","gif_allowed",,,,,,"https://video-lax3-2.xx.fbcdn.net/v/t42.4659-2/474969534_8679338638836686_7282564287209318329_n.mp4?_nc_cat=107&ccb=1-7&_nc_sid=a3d3d5&_nc_ohc=qaYS8SsNgQYQ7kNvwFic9MJ&_nc_oc=AdnkUK9huwUwDAAbHvy21ReBMM4mT1W4t_4gnc8oWX-DS7GpN_ncRlbeb0ntlalA47M&_nc_zt=28&_nc_ht=video-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfPkM2z5F2tKYYflxhwcXng5oW7vBsz74JisASnr-z1P0Q&oe=6845C28B","https://video-lax3-2.xx.fbcdn.net/v/t42.4659-2/474969534_8679338638836686_7282564287209318329_n.mp4?_nc_cat=107&ccb=1-7&_nc_sid=a3d3d5&_nc_ohc=qaYS8SsNgQYQ7kNvwFic9MJ&_nc_oc=AdnkUK9huwUwDAAbHvy21ReBMM4mT1W4t_4gnc8oWX-DS7GpN_ncRlbeb0ntlalA47M&_nc_zt=28&_nc_ht=video-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfPkM2z5F2tKYYflxhwcXng5oW7vBsz74JisASnr-z1P0Q&oe=6845C28B","true","false",,,,"{}","UNAVAILABLE_TEMPORARY_FOR_THIS_KIND_OF_VIDEO_1","{}",,"{""video_license_uri_map"":{},""graph_api_video_license_uri"":null,""fairplay_cert"":null,""widevine_cert"":""CsECCAMSEBcFuRfMEgSGiwYzOi93KowYgrSCkgUijgIwggEKAoIBAQCZ7Vs7Mn2rXiTvw7YqlbWYUgrVvMs3UD4GRbgU2Ha430BRBEGtjOOtsRu4jE5yWl5KngeVKR1YWEAjp+GvDjipEnk5MAhhC28VjIeMfiG\/+\/7qd+EBnh5XgeikX0YmPRTmDoBYqGB63OBPrIRXsTeo1nzN6zNwXZg6IftO7L1KEMpHSQykfqpdQ4IY3brxyt4zkvE9b\/tkQv0x4b9AsMYE0cS6TJUgpL+X7r1gkpr87vVbuvVk4tDnbNfFXHOggrmWEguDWe3OJHBwgmgNb2fG2CxKxfMTRJCnTuw3r0svAQxZ6ChD4lgvC2ufXbD8Xm7fZPvTCLRxG88SUAGcn1oJAgMBAAE6FGxpY2Vuc2Uud2lkZXZpbmUuY29tEoADrjRzFLWoNSl\/JxOI+3u4y1J30kmCPN3R2jC5MzlRHrPMveoEuUS5J8EhNG79verJ1BORfm7BdqEEOEYKUDvBlSubpOTOD8S\/wgqYCKqvS\/zRnB3PzfV0zKwo0bQQQWz53ogEMBy9szTK\/NDUCXhCOmQuVGE98K\/PlspKkknYVeQrOnA+8XZ\/apvTbWv4K+drvwy6T95Z0qvMdv62Qke4XEMfvKUiZrYZ\/DaXlUP8qcu9u\/r6DhpV51Wjx7zmVflkb1gquc9wqgi5efhn9joLK3\/bNixbxOzVVdhbyqnFk8ODyFfUnaq3fkC3hR3f0kmYgI41sljnXXjqwMoW9wRzBMINk+3k6P8cbxfmJD4\/Paj8FwmHDsRfuoI6Jj8M76H3CTsZCZKDJjM3BQQ6Kb2m+bQ0LMjfVDyxoRgvfF\/\/M\/EEkPrKWyU2C3YBXpxaBquO4C8A0ujVmGEEqsxN1HX9lu6c5OMm8huDxwWFd7OHMs3avGpr7RP7DUnTikXrh6X0""}","640","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/18102974608599517176?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2Fa8G1YbA8ykMAAAAd%2Fwink-maya-rudolph.gif&fb_obo=1&utld=tenor.co&stp=dst-jpg_flffffff_q75_s960x960_tt6&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&_nc_oc=AdmNp6LnNVek4Mav5zGWMkssRCRyyWDHAG7t1vp8t0VpvbWy-RED-HTj7FFmyTwDzgI&ccb=13-1&oh=06_Q3-zAUhA43gDXBGs--W7p0tkKj2aW-SMf_v-wJYsdheZgpFE&oe=68476CA1&_nc_sid=867500","640",,"640","8679338635503353","396","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/18102974608599517176?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2Fa8G1YbA8ykMAAAAd%2Fwink-maya-rudolph.gif&fb_obo=1&utld=tenor.co&stp=dst-jpg_flffffff_q75_s396x396_tt6&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&_nc_oc=AdmNp6LnNVek4Mav5zGWMkssRCRyyWDHAG7t1vp8t0VpvbWy-RED-HTj7FFmyTwDzgI&ccb=13-1&oh=06_Q3-zARYOQnEQ31Ub22-7AKC5d-Fn8h_xUP2p1_sGPtAUR3u5&oe=68476CA1&_nc_sid=867500","396","false","false","false","false","false","true","false","false","false",,"false",,,"-1",,,,,,"https://www.facebook.com/permalink.php?story_fbid=8679338278836722",,,,,,"Image","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/18102974608599517176?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2Fa8G1YbA8ykMAAAAd%2Fwink-maya-rudolph.gif&fb_obo=1&utld=tenor.co&stp=dst-gif_fr_q75&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&_nc_oc=AdmNp6LnNVek4Mav5zGWMkssRCRyyWDHAG7t1vp8t0VpvbWy-RED-HTj7FFmyTwDzgI&ccb=13-1&oh=06_Q3-zAf0ClWwXmaCB56KMJfcC5f3wGea2zBFRjoe1MW0EjuKR&oe=68476CA1&_nc_sid=4782a8",,,"VideoPlayerShakaPerformanceLogger","useVideoPlayerShakaPerformanceLoggerRelayImpl_init$normalization.graphql","VideoPlayerShakaPerformanceLoggerInit","VideoPlayerShakaPerformanceLoggerBuilder","useVideoPlayerShakaPerformanceLoggerBuilder_init$normalization.graphql","VideoPlayerShakaPerformanceLoggerInit",,,,"default_autoplay","640","https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=1102163531754953","1","2025-05-26T03:43:02.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzExMDIxNjM1MzE3NTQ5NTM=","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfMTEwMjE2MzUzMTc1NDk1Mw==","https://www.facebook.com/watch/?v=1232001894999661","158",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid02ky5ud7bsx12dcd6YWqncMGe2QS1HRePkBGNZ8zdc2ey55M3nXEsAZWG7YpSzt2Yhl","Katherin Jimenez","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/499901783_24140384405553497_4479293708002860068_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=RW4iwc5mWSAQ7kNvwGhmoBk&_nc_oc=AdnVt2j4-8bjJwx-szElTeuH1Ov1eJ8NVzJImzVajqHjvdd8I5Jim-bGG0bsetiGqCU&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfMOXS7hZMkQNq88uRLyc912iYEEnN-an_x479Yf0kJUrA&oe=684B7515",,,"For some reason the guys When they are sick they get to…. You know … hot !!!! First Rafi now Xavier !!! So infold When the others are gonna get sick !?","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=3062002690616996","4","2025-05-26T03:55:07.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzMwNjIwMDI2OTA2MTY5OTY=","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfMzA2MjAwMjY5MDYxNjk5Ng==","https://www.facebook.com/watch/?v=1232001894999661","111",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid02hRmdx6hacXMZ83f3qEh1RvYNnNBkAiY3LdbmK3BAtTMgykTCiA5AwtkFS2J5HvWvl","Perny Ngariyanbam","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/319437978_1839568639712176_9171448538321666200_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=TDdvKqnAHHUQ7kNvwHMxnQI&_nc_oc=Adk1RY3ez2AuiAVEwabFz5yV3PLweFE-I5q7K3Kfltlkbw8DXO0wJxLYdBMYSJ6jQhM&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfPD6bzPolsnV4VxfRfBKJYr_sagVgUUFbAYV5Guo6nbXQ&oe=684B6E95","https://www.facebook.com/perning1234",,"I’m convinced xavier’s favourite part of our mc is her thighs ￼😭🫦","0"
,,"Photo",,,,,,,,,,"https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/500073948_24184273481179224_6694825016340702302_n.jpg?stp=dst-jpg_fb30_s960x960_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=my5oxQoXarAQ7kNvwFX473V&_nc_oc=AdnN-oPg1k7kN16bP1TbAFz6B14diNHEAoiWnYKP5UqWZLxleiAVQM5eCSEIhYHxbTU&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfNSs9Coo-vV6m4MSxI_4JXuJoOOCaHRLetSyofDpMJMTA&oe=684B6877",,,,,,,,,,,,,,,,,,,,,,"24184273477845891","225","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/500073948_24184273481179224_6694825016340702302_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=my5oxQoXarAQ7kNvwFX473V&_nc_oc=AdnN-oPg1k7kN16bP1TbAFz6B14diNHEAoiWnYKP5UqWZLxleiAVQM5eCSEIhYHxbTU&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfOS6UpF39dIYFS4SCXSTfOlbhFoKejq61Ezrd_QPZCWtA&oe=684B6877","225",,,,,,,,,,,,,,,"960","960",,"May be an illustration of text",,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=9869558416463718",,"2025-05-26T03:59:05.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzk4Njk1NTg0MTY0NjM3MTg=","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfOTg2OTU1ODQxNjQ2MzcxOA==","https://www.facebook.com/watch/?v=1232001894999661","45",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid0dnLiJxS4ivJKTRdoRs3LKzZSdxGRdVDW28a9ELdrpYrhoKALUQixkAyiNajyBxjSl","Cindy Ferrer","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/472235772_9468687829831032_2617089883847237110_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=tEsClmOe_GAQ7kNvwFUpqdF&_nc_oc=Adlx5fh_Eo7Ct6iJXU7_1BMsIrj01ZL5D46Wcr2diVTZHrlc-9wCEmUe5zrO3jBJ4_Y&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfMF4Y8Z7K3IxPFDgEQfowfJpOgcGbxrYKwl-MrTHq1iOw&oe=684B765A","https://www.facebook.com/pungok.018",,"Sulking before pouncing Xavier? HAHAHAHHA GHAAAAAADDDDD","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=1280418063696520","2","2025-05-26T12:45:15.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzEyODA0MTgwNjM2OTY1MjA=","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfMTI4MDQxODA2MzY5NjUyMA==","https://www.facebook.com/watch/?v=1232001894999661","28",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid0xSwW417wehfHgD8pv5AZC7DhMqdeNHanb5GX2vTmt18MA2RdARywtSWswBx85qZfl","Juhwonette Hernandez","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/464707976_8564165213650996_3370833488318879741_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=N3rCH79GqNkQ7kNvwEXDbPm&_nc_oc=Adn6hVXI_mIVKp9aAUAH55ffh-H16MS_pNqoGjOhL__smwHnSvLQy4xJ364Y9-zPuKA&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfNM1q6M9ZXhJpM8uJ0fuJHVWTk4UnFw1e_uqiEghFxfGg&oe=684B68B6","https://www.facebook.com/juhwonette.hernandez",,"*Me Getting out of doing overtime*

Me: Finally have money for Caleb birthday.

*Xavier banner*

👀🫠

🚶🏾‍♀️‍➡️ Going back to work to get more money…..","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/LoveandDeepspaceEN/videos/1232001894999661/?comment_id=731192346257959","2","2025-05-26T10:12:05.000Z","676874371990662","https://www.facebook.com/watch/?v=1232001894999661","ZmVlZGJhY2s6Njc2ODc0MzcxOTkwNjYyXzczMTE5MjM0NjI1Nzk1OQ==","Y29tbWVudDo2NzY4NzQzNzE5OTA2NjJfNzMxMTkyMzQ2MjU3OTU5","https://www.facebook.com/watch/?v=1232001894999661","20",,,,,,,,,,,"Love and Deepspace | Feverish Attempts · Showcase

""You've changed. Before, you would force me to take my medicine and sleep when I was sick.""

■...","pfbid02pHqkGpi6XC8vRMMAa2hyAsBj8oLTmguoDT7rRcLZCKJbHLjTcfXPKpsokrhjE8opl","Zakia Kashfi","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/495187147_1019894583578626_1369643132006953662_n.jpg?stp=c6.0.586.586a_cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nJshZOCwdIQQ7kNvwES6l5h&_nc_oc=AdnDtvxHcuBIN7S83A1dPhwG49kcsrzOxEfXQZruY_XP7VfI4JKcHkDGGs1GYE1I56c&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=jj58Jn5uU_HpMstTEVvIlA&oh=00_AfOuq9eGoJ9XOdVRK9X1UtoYXwWwySXjBA7Td6TdoBEoyw&oe=684B6A1A",,,"Sick? No HORNYYYYY 👄","0"
