Word,Frequency,Percentage
card,7,0.07918552036199095
delete,7,0.07918552036199095
probably,7,0.07918552036199095
omfg,7,0.07918552036199095
remember,7,0.07918552036199095
banner,7,0.07918552036199095
songs,7,0.07918552036199095
space,7,0.07918552036199095
pleading,7,0.07918552036199095
girlie,7,0.07918552036199095
kinda,7,0.07918552036199095
grinning,7,0.07918552036199095
scene,7,0.07918552036199095
add,7,0.07918552036199095
cuz,7,0.07918552036199095
gosh,7,0.07918552036199095
always,7,0.07918552036199095
cry,7,0.07918552036199095
hold,7,0.07918552036199095
heartparty,7,0.07918552036199095
doesnt,7,0.07918552036199095
insane,7,0.07918552036199095
broke,7,0.07918552036199095
head,7,0.07918552036199095
coded,7,0.07918552036199095
times,7,0.07918552036199095
outfits,7,0.07918552036199095
singer,7,0.07918552036199095
diamonds,7,0.07918552036199095
feels,7,0.07918552036199095
playing,7,0.07918552036199095
rafayel,7,0.07918552036199095
second,7,0.07918552036199095
released,7,0.07918552036199095
hearteyessmiling,6,0.06787330316742081
many,6,0.06787330316742081
bigger,6,0.06787330316742081
almost,6,0.06787330316742081
fucking,6,0.06787330316742081
woman,6,0.06787330316742081
jacket,6,0.06787330316742081
everything,6,0.06787330316742081
using,6,0.06787330316742081
able,6,0.06787330316742081
yeah,6,0.06787330316742081
happy,6,0.06787330316742081
another,6,0.06787330316742081
spring,6,0.06787330316742081
wanted,6,0.06787330316742081
big,6,0.06787330316742081
saw,6,0.06787330316742081
though,6,0.06787330316742081
theres,6,0.06787330316742081
hair,6,0.06787330316742081
hope,6,0.06787330316742081
joy,6,0.06787330316742081
lis,6,0.06787330316742081
lip,6,0.06787330316742081
flushed,6,0.06787330316742081
without,6,0.06787330316742081
better,6,0.06787330316742081
actually,6,0.06787330316742081
hell,6,0.06787330316742081
next,6,0.06787330316742081
repeat,6,0.06787330316742081
sounds,6,0.06787330316742081
floor,6,0.06787330316742081
exact,6,0.06787330316742081
top,6,0.06787330316742081
cards,6,0.06787330316742081
banget,6,0.06787330316742081
losing,6,0.06787330316742081
folded,6,0.06787330316742081
con,6,0.06787330316742081
buy,6,0.06787330316742081
havent,6,0.06787330316742081
omggg,6,0.06787330316742081
whats,6,0.06787330316742081
fight,6,0.06787330316742081
needed,5,0.056561085972850686
system,5,0.056561085972850686
spend,5,0.056561085972850686
around,5,0.056561085972850686
princess,5,0.056561085972850686
shooting,5,0.056561085972850686
theyre,5,0.056561085972850686
hearts,5,0.056561085972850686
edit,5,0.056561085972850686
taylor,5,0.056561085972850686
ahhhh,5,0.056561085972850686
listening,5,0.056561085972850686
blue,5,0.056561085972850686
tear,5,0.056561085972850686
healer,5,0.056561085972850686
xavier,5,0.056561085972850686
character,5,0.056561085972850686
looking,5,0.056561085972850686
headexploding,5,0.056561085972850686
couldnt,5,0.056561085972850686
eyes,5,0.056561085972850686
nothing,5,0.056561085972850686
wasnt,5,0.056561085972850686
mean,5,0.056561085972850686
