Word,Frequency,Percentage
sure,6,0.032332812415799966
male,6,0.032332812415799966
may,6,0.032332812415799966
heartheart,6,0.032332812415799966
kiss,6,0.032332812415799966
aaaaa,6,0.032332812415799966
absolute,6,0.032332812415799966
john,6,0.032332812415799966
wick,6,0.032332812415799966
nikki,6,0.032332812415799966
lord,6,0.032332812415799966
catch,6,0.032332812415799966
felt,6,0.032332812415799966
maybe,6,0.032332812415799966
screen,6,0.032332812415799966
reason,6,0.032332812415799966
worth,6,0.032332812415799966
wasnt,6,0.032332812415799966
able,6,0.032332812415799966
use,6,0.032332812415799966
devs,6,0.032332812415799966
vocal,6,0.032332812415799966
cover,6,0.032332812415799966
nice,6,0.032332812415799966
bring,6,0.032332812415799966
healer,6,0.032332812415799966
ngl,6,0.032332812415799966
else,6,0.032332812415799966
came,6,0.032332812415799966
nothing,6,0.032332812415799966
said,6,0.032332812415799966
exact,6,0.032332812415799966
sing,6,0.032332812415799966
ohh,6,0.032332812415799966
laughing,6,0.032332812415799966
must,6,0.032332812415799966
available,6,0.032332812415799966
flowers,6,0.032332812415799966
pleaseee,6,0.032332812415799966
dying,6,0.032332812415799966
notes,6,0.032332812415799966
absolutely,6,0.032332812415799966
team,6,0.032332812415799966
karaoke,6,0.032332812415799966
tonesparkles,6,0.032332812415799966
hate,6,0.032332812415799966
exciting,6,0.032332812415799966
youtube,5,0.026944010346499972
birdblack,5,0.026944010346499972
worshipsparkling,5,0.026944010346499972
anyone,5,0.026944010346499972
asap,5,0.026944010346499972
crow,5,0.026944010346499972
read,5,0.026944010346499972
album,5,0.026944010346499972
heartsred,5,0.026944010346499972
plssss,5,0.026944010346499972
died,5,0.026944010346499972
screamed,5,0.026944010346499972
body,5,0.026944010346499972
child,5,0.026944010346499972
brings,5,0.026944010346499972
kill,5,0.026944010346499972
sang,5,0.026944010346499972
emotional,5,0.026944010346499972
headexploding,5,0.026944010346499972
drop,5,0.026944010346499972
fed,5,0.026944010346499972
characters,5,0.026944010346499972
plot,5,0.026944010346499972
saying,5,0.026944010346499972
things,5,0.026944010346499972
cinema,5,0.026944010346499972
plz,5,0.026944010346499972
combat,5,0.026944010346499972
gooooo,5,0.026944010346499972
lowkey,5,0.026944010346499972
raising,5,0.026944010346499972
streaming,5,0.026944010346499972
hoping,5,0.026944010346499972
cutscenes,5,0.026944010346499972
away,5,0.026944010346499972
nostalgia,5,0.026944010346499972
index,5,0.026944010346499972
lipbiting,5,0.026944010346499972
meme,5,0.026944010346499972
scenes,5,0.026944010346499972
lead,5,0.026944010346499972
chapters,5,0.026944010346499972
firefire,5,0.026944010346499972
facepinched,5,0.026944010346499972
cooking,5,0.026944010346499972
eating,5,0.026944010346499972
background,5,0.026944010346499972
surprised,5,0.026944010346499972
mouthred,5,0.026944010346499972
person,5,0.026944010346499972
type,5,0.026944010346499972
brain,5,0.026944010346499972
couldnt,5,0.026944010346499972
watch,5,0.026944010346499972
childhood,5,0.026944010346499972
cat,5,0.026944010346499972
ended,5,0.026944010346499972
end,5,0.026944010346499972
sooooo,5,0.026944010346499972
system,5,0.026944010346499972
gacha,5,0.026944010346499972
artist,5,0.026944010346499972
canción,5,0.026944010346499972
ahhh,5,0.026944010346499972
yess,5,0.026944010346499972
content,5,0.026944010346499972
chance,5,0.026944010346499972
excuse,5,0.026944010346499972
loop,5,0.026944010346499972
place,5,0.026944010346499972
style,5,0.026944010346499972
rolling,5,0.026944010346499972
lore,5,0.026944010346499972
download,5,0.026944010346499972
went,5,0.026944010346499972
youve,5,0.026944010346499972
moment,5,0.026944010346499972
ballconfetti,5,0.026944010346499972
minute,5,0.026944010346499972
fear,5,0.026944010346499972
keeps,5,0.026944010346499972
goooo,5,0.026944010346499972
halosmiling,5,0.026944010346499972
dead,5,0.026944010346499972
shes,5,0.026944010346499972
playlist,5,0.026944010346499972
worshipplace,5,0.026944010346499972
anyway,5,0.026944010346499972
wouldnt,5,0.026944010346499972
boy,5,0.026944010346499972
por,5,0.026944010346499972
raised,5,0.026944010346499972
facemelting,5,0.026944010346499972
whoever,4,0.02155520827719998
curious,4,0.02155520827719998
enchanted,4,0.02155520827719998
heartloudly,4,0.02155520827719998
sameee,4,0.02155520827719998
future,4,0.02155520827719998
usually,4,0.02155520827719998
arrow,4,0.02155520827719998
whatever,4,0.02155520827719998
police,4,0.02155520827719998
inner,4,0.02155520827719998
lover,4,0.02155520827719998
dev,4,0.02155520827719998
ahhhhhhhh,4,0.02155520827719998
lds,4,0.02155520827719998
cafe,4,0.02155520827719998
app,4,0.02155520827719998
interact,4,0.02155520827719998
lots,4,0.02155520827719998
timeline,4,0.02155520827719998
night,4,0.02155520827719998
sexy,4,0.02155520827719998
ass,4,0.02155520827719998
chill,4,0.02155520827719998
edits,4,0.02155520827719998
ugh,4,0.02155520827719998
023,4,0.02155520827719998
beloved,4,0.02155520827719998
keren,4,0.02155520827719998
instead,4,0.02155520827719998
sleep,4,0.02155520827719998
moly,4,0.02155520827719998
facerevolving,4,0.02155520827719998
fan,4,0.02155520827719998
asking,4,0.02155520827719998
goooooo,4,0.02155520827719998
eachother,4,0.02155520827719998
zaddy,4,0.02155520827719998
bye,4,0.02155520827719998
calebs,4,0.02155520827719998
omggggg,4,0.02155520827719998
pink,4,0.02155520827719998
gooo,4,0.02155520827719998
capital,4,0.02155520827719998
strong,4,0.02155520827719998
gets,4,0.02155520827719998
reading,4,0.02155520827719998
heartpink,4,0.02155520827719998
packed,4,0.02155520827719998
weve,4,0.02155520827719998
loves,4,0.02155520827719998
tbh,4,0.02155520827719998
animation,4,0.02155520827719998
theyll,4,0.02155520827719998
problem,4,0.02155520827719998
apps,4,0.02155520827719998
played,4,0.02155520827719998
high,4,0.02155520827719998
inside,4,0.02155520827719998
rise,4,0.02155520827719998
suka,4,0.02155520827719998
esta,4,0.02155520827719998
attack,4,0.02155520827719998
diaries,4,0.02155520827719998
spent,4,0.02155520827719998
photos,4,0.02155520827719998
evol,4,0.02155520827719998
onychinus,4,0.02155520827719998
normal,4,0.02155520827719998
badly,4,0.02155520827719998
speaking,4,0.02155520827719998
biting,4,0.02155520827719998
finger,4,0.02155520827719998
thumb,4,0.02155520827719998
crossed,4,0.02155520827719998
nml,4,0.02155520827719998
black,4,0.02155520827719998
facehot,4,0.02155520827719998
happen,4,0.02155520827719998
fun,4,0.02155520827719998
dos,4,0.02155520827719998
animated,4,0.02155520827719998
atp,4,0.02155520827719998
stopped,4,0.02155520827719998
used,4,0.02155520827719998
faceflushed,4,0.02155520827719998
skull,4,0.02155520827719998
pleaseeeeee,4,0.02155520827719998
disappointed,4,0.02155520827719998
unfair,4,0.02155520827719998
shine,4,0.02155520827719998
others,4,0.02155520827719998
gorgeous,4,0.02155520827719998
pulled,4,0.02155520827719998
supposed,4,0.02155520827719998
finished,4,0.02155520827719998
mad,4,0.02155520827719998
trying,4,0.02155520827719998
eye,4,0.02155520827719998
aaaaaaaaa,4,0.02155520827719998
slay,4,0.02155520827719998
mine,4,0.02155520827719998
shoot,4,0.02155520827719998
agreed,4,0.02155520827719998
banners,4,0.02155520827719998
guitar,4,0.02155520827719998
warm,4,0.02155520827719998
youll,4,0.02155520827719998
super,4,0.02155520827719998
las,4,0.02155520827719998
los,4,0.02155520827719998
soooo,4,0.02155520827719998
honestly,4,0.02155520827719998
platforms,4,0.02155520827719998
especially,4,0.02155520827719998
idk,4,0.02155520827719998
wth,4,0.02155520827719998
chasing,4,0.02155520827719998
anime,4,0.02155520827719998
markdouble,4,0.02155520827719998
faceclapping,4,0.02155520827719998
explain,4,0.02155520827719998
ohhh,4,0.02155520827719998
aaaah,4,0.02155520827719998
64bit,4,0.02155520827719998
limited,4,0.02155520827719998
tearsheart,4,0.02155520827719998
worship,4,0.02155520827719998
wondering,4,0.02155520827719998
syluss,4,0.02155520827719998
hopefully,4,0.02155520827719998
gooooooo,4,0.02155520827719998
become,4,0.02155520827719998
heartblue,4,0.02155520827719998
tinker,4,0.02155520827719998
bell,4,0.02155520827719998
alarm,4,0.02155520827719998
continue,4,0.02155520827719998
mobile,4,0.02155520827719998
working,4,0.02155520827719998
omgg,4,0.02155520827719998
perfection,4,0.02155520827719998
peak,4,0.02155520827719998
stay,4,0.02155520827719998
grind,4,0.02155520827719998
expect,4,0.02155520827719998
rilis,4,0.02155520827719998
done,4,0.02155520827719998
myth,4,0.02155520827719998
facepartying,4,0.02155520827719998
dawn,4,0.02155520827719998
animations,4,0.02155520827719998
upload,4,0.02155520827719998
journey,4,0.02155520827719998
heartplace,4,0.02155520827719998
kind,4,0.02155520827719998
kept,3,0.016166406207899983
soo,3,0.016166406207899983
heartwhite,3,0.016166406207899983
field,3,0.016166406207899983
vocalist,3,0.016166406207899983
songloudly,3,0.016166406207899983
wild,3,0.016166406207899983
care,3,0.016166406207899983
hahaha,3,0.016166406207899983
comments,3,0.016166406207899983
opening,3,0.016166406207899983
frame,3,0.016166406207899983
lyricist,3,0.016166406207899983
soul,3,0.016166406207899983
deserve,3,0.016166406207899983
singers,3,0.016166406207899983
tonered,3,0.016166406207899983
instrumental,3,0.016166406207899983
major,3,0.016166406207899983
course,3,0.016166406207899983
worked,3,0.016166406207899983
handsome,3,0.016166406207899983
composer,3,0.016166406207899983
reveal,3,0.016166406207899983
gak,3,0.016166406207899983
post,3,0.016166406207899983
truly,3,0.016166406207899983
yooo,3,0.016166406207899983
tearspink,3,0.016166406207899983
desperately,3,0.016166406207899983
except,3,0.016166406207899983
suddenly,3,0.016166406207899983
heartorange,3,0.016166406207899983
rate,3,0.016166406207899983
chords,3,0.016166406207899983
tried,3,0.016166406207899983
tune,3,0.016166406207899983
composed,3,0.016166406207899983
soooooo,3,0.016166406207899983
sad,3,0.016166406207899983
tonepregnant,3,0.016166406207899983
fcking,3,0.016166406207899983
share,3,0.016166406207899983
purple,3,0.016166406207899983
patiently,3,0.016166406207899983
thisss,3,0.016166406207899983
32bit,3,0.016166406207899983
comment,3,0.016166406207899983
hour,3,0.016166406207899983
gift,3,0.016166406207899983
forgot,3,0.016166406207899983
downloading,3,0.016166406207899983
ahhhhhhhhhhhh,3,0.016166406207899983
omgggggg,3,0.016166406207899983
f2p,3,0.016166406207899983
kdrama,3,0.016166406207899983
osts,3,0.016166406207899983
baby,3,0.016166406207899983
morning,3,0.016166406207899983
telling,3,0.016166406207899983
reminded,3,0.016166406207899983
point,3,0.016166406207899983
theyve,3,0.016166406207899983
start,3,0.016166406207899983
previous,3,0.016166406207899983
however,3,0.016166406207899983
points,3,0.016166406207899983
crashing,3,0.016166406207899983
dear,3,0.016166406207899983
2010s,3,0.016166406207899983
process,3,0.016166406207899983
relieved,3,0.016166406207899983
fair,3,0.016166406207899983
given,3,0.016166406207899983
seen,3,0.016166406207899983
handok,3,0.016166406207899983
rerun,3,0.016166406207899983
ribbon,3,0.016166406207899983
releasing,3,0.016166406207899983
week,3,0.016166406207899983
wasted,3,0.016166406207899983
gems,3,0.016166406207899983
28th,3,0.016166406207899983
releases,3,0.016166406207899983
nonstop,3,0.016166406207899983
spotifyyyy,3,0.016166406207899983
peace,3,0.016166406207899983
credit,3,0.016166406207899983
mentioned,3,0.016166406207899983
turn,3,0.016166406207899983
handsred,3,0.016166406207899983
support,3,0.016166406207899983
yessssss,3,0.016166406207899983
omggggggg,3,0.016166406207899983
solo,3,0.016166406207899983
whattt,3,0.016166406207899983
three,3,0.016166406207899983
power,3,0.016166406207899983
2010,3,0.016166406207899983
pensive,3,0.016166406207899983
sylussssss,3,0.016166406207899983
crumbs,3,0.016166406207899983
expected,3,0.016166406207899983
sunglasses,3,0.016166406207899983
una,3,0.016166406207899983
credited,3,0.016166406207899983
pulling,3,0.016166406207899983
easily,3,0.016166406207899983
moving,3,0.016166406207899983
anything,3,0.016166406207899983
ahhhhhhh,3,0.016166406207899983
aaaaaa,3,0.016166406207899983
ooh,3,0.016166406207899983
sings,3,0.016166406207899983
bday,3,0.016166406207899983
left,3,0.016166406207899983
speechless,3,0.016166406207899983
prepared,3,0.016166406207899983
regular,3,0.016166406207899983
lose,3,0.016166406207899983
drive,3,0.016166406207899983
means,3,0.016166406207899983
aku,3,0.016166406207899983
incredible,3,0.016166406207899983
nooo,3,0.016166406207899983
scared,3,0.016166406207899983
pointing,3,0.016166406207899983
sunshine,3,0.016166406207899983
affectionate,3,0.016166406207899983
listened,3,0.016166406207899983
line,3,0.016166406207899983
firefirefirelight,3,0.016166406207899983
lmfao,3,0.016166406207899983
reset,3,0.016166406207899983
haha,3,0.016166406207899983
account,3,0.016166406207899983
months,3,0.016166406207899983
ago,3,0.016166406207899983
aaaaaaa,3,0.016166406207899983
funny,3,0.016166406207899983
remind,3,0.016166406207899983
leader,3,0.016166406207899983
jumping,3,0.016166406207899983
amount,3,0.016166406207899983
summer,3,0.016166406207899983
country,3,0.016166406207899983
clean,3,0.016166406207899983
rain,3,0.016166406207899983
closed,3,0.016166406207899983
necessary,3,0.016166406207899983
poor,3,0.016166406207899983
starting,3,0.016166406207899983
plus,3,0.016166406207899983
cutscene,3,0.016166406207899983
heartbroken,3,0.016166406207899983
canon,3,0.016166406207899983
zayneeeee,3,0.016166406207899983
facefire,3,0.016166406207899983
exploding,3,0.016166406207899983
figure,3,0.016166406207899983
appears,3,0.016166406207899983
self,3,0.016166406207899983
blessed,3,0.016166406207899983
romance,3,0.016166406207899983
reminding,3,0.016166406207899983
girls,3,0.016166406207899983
themes,3,0.016166406207899983
aaaaaaaa,3,0.016166406207899983
heartsparklesblack,3,0.016166406207899983
handsloudly,3,0.016166406207899983
wtf,3,0.016166406207899983
missing,3,0.016166406207899983
install,3,0.016166406207899983
hyped,3,0.016166406207899983
muchloudly,3,0.016166406207899983
enemy,3,0.016166406207899983
living,3,0.016166406207899983
ask,3,0.016166406207899983
joyred,3,0.016166406207899983
glock,3,0.016166406207899983
farm,3,0.016166406207899983
beginning,3,0.016166406207899983
eyesred,3,0.016166406207899983
star,3,0.016166406207899983
fate,3,0.016166406207899983
needle,3,0.016166406207899983
dua,3,0.016166406207899983
